No,,0,1,2,3,long,lat,statue
984,983,명동점(양),경상남도 양산시 신명동 7길 56(명동),경상남도,055-362-3555,129.170647277714,35.4073998257921,정좌표
985,984,평산점,"경상남도 양산시 신명로 82, 107동 103호(평산동, 동일스위트1차)",경상남도,055-386-9994,129.144173021468,35.38686616682,정좌표
986,985,덕계점,경상남도 양산시 덕계2길 20(덕계동),경상남도,055-363-9901,129.146739635576,35.3708239355215,정좌표
987,986,칠산점,경상남도 김해시 칠산로 399번길 8(화목동),경상남도,055-338-9982,128.852272052434,35.207824041349,정좌표
988,987,무계점,"경상남도 김해시 장유로 301번길 3, 207호(무계동,청학프라자)",경상남도,055-322-8886,128.815056022486,35.1999986921082,정좌표
989,988,율하점,"경상남도 김해시 율하2로 123, 113동 106호(율하동,율현마을동원로얄듀크아파트1차상가)",경상남도,055-321-9288,128.814232032283,35.1695559567324,정좌표
991,990,주촌점,경남 김해시 주촌면 서부로 1499번길 21,경상남도,055-337-9240,128.818149431633,35.2320135398345,정좌표
992,991,진례1호점,경상남도 김해시 진례면 고모로 214,경상남도,055-345-9989,128.768735695894,35.2464233769196,정좌표
993,992,빙그레점,경남 김해시 한림면 김해대로 914(가동),경상남도,055-345-9957,128.78345893748,35.2930919919124,정좌표
994,993,진영신도시점,경남 김해시 진영읍 김해대로 365번길 18 105,경상남도,055-342-6080,128.730311469725,35.30793626156,정좌표
995,994,명동점(김),경상남도 김해시 한림면 명동로 7,경상남도,055-345-2864,128.810410676079,35.2985012026254,정좌표
996,995,생림점,경상남도 김해시 생림면 생림대로 960,경상남도,055-323-3980,128.84887991816,35.3432264775909,정좌표
997,996,삼계점,경남 김해시 가야로30번길 17(삼계동),경상남도,055-332-9282,128.864028506371,35.2682326769482,정좌표
998,997,외동점,경남 김해시 외동 1246-3,경상남도,055-335-4455,128.858932606967,35.231632507691,정좌표
999,998,부원점,경상남도 김해시 김해대로 2325번길 22 (부원동),경상남도,055-322-9290,128.881008383272,35.2283056765707,정좌표
1000,999,어방점,"경상남도 김해시 활천로 214번길5,101호(어방동,송대아트빌라)",경상남도,055-327-8292,128.902650717685,35.2418515458724,정좌표
1001,1000,삼방시장점,경상남도 김해시 삼안로 237(삼방동),경상남도,055-312-8255,128.91042414478,35.2491149481732,정좌표
1002,1001,내원점,경남 양산시 하북면 용연리 510-4,경상남도,055-375-3692,129.075572330904,35.4464107120484,정좌표
1003,1002,석계점,경상남도 양산시 상북면 상북중앙로 349,경상남도,055-374-7723,129.060324034865,35.4148441486967,정좌표
1004,1003,대석리점,경상남도 양산시 상북면 대성2길 7,경상남도,055-375-3350,129.05454531282,35.3911396699582,정좌표
1005,1004,어곡점,경남 양산시 어곡동 9-3 외 4 필지 로얄파크빌상가 B09호,경상남도,055-367-9298,129.027457631593,35.3807892362577,정좌표
1006,1005,양산1호점,경남 양산시 북부동 428-8,경상남도,055-366-5592,129.038362017675,35.3452766192805,정좌표
1007,1006,중부점,"경상남도 양산시 양주로 110,상가동 1층 106호(중부동,현대아파트)",경상남도,055-383-9133,129.032045249907,35.3349531955236,정좌표
1008,1007,범어점,경남 양산시 물금읍 동중1길 28,경상남도,055-367-9494,129.00274433562,35.3304918571256,정좌표
1009,1008,물금역점,경상남도 양산시 물금읍 황산로 355,경상남도,055-363-9285,128.985646356345,35.3082580040486,정좌표
1010,1009,화도점,경기도 남양주시 화도읍 비룡로 331,경기도,031-593-0808,127.302997895968,37.6806608882029,정좌표
1011,1010,마석점,경기도 남양주시 화도읍 마석로17번 안길 1-4,경기도,031-593-4045,127.305201308001,37.654188775832,정좌표
1012,1011,창현점,"경기도 남양주시 화도읍 경춘로창벌2길 12, 1층",경기도,031-592-1441,127.303432634982,37.6504700595669,정좌표
1013,1012,평내점,경기 남양주시 평내동 142,경기도,031-591-0993,127.242910724864,37.6508158517235,정좌표
1014,1013,평내2호점,경기도 남양주시 경춘로 1286 안길 3-5,경기도,031-595-8295,127.236063035046,37.6483769791582,정좌표
1015,1014,도농점,"경기도 남양주시 경춘로 386, 1층(도농동)",경기도,031-555-6009,127.157329971393,37.6055253449654,정좌표
1016,1015,별내점,경기도 남양주시 별내동 1023번지 104호,경기도,031-553-3311,127.122640892687,37.6477461713077,정좌표
1017,1016,퇴계원점,경기도 남양주시 퇴계원면 퇴계원로 78번길 1,경기도,031-572-1999,127.143451420092,37.6534254606445,정좌표
1018,1017,사능점,경기도 남양주시 진건읍 진건오남로 86번길 30,경기도,031-574-0505,127.181074601259,37.6581582181122,정좌표
1019,1018,오남점,"경기도 남양주시 오남읍 진건오남로512번길 23, 110호~111호",경기도,031-513-9292,127.211453893946,37.6781040940136,정좌표
1020,1019,내각점,경기도 남양주시 진접읍 내각2로 33,경기도,031-573-6221,127.159899390229,37.7043757625915,정좌표
1021,1020,진접택지점,경기도 남양주시 진접읍 해밀예당로23로 121,경기도,031-573-9888,127.193831195313,37.7344140470967,정좌표
1022,1021,장현산호점,경기도 남양주시 진접읍 금강로 1530-16(산호아파트상가 106호),경기도,031-571-5394,127.193708828225,37.7263786948842,정좌표
1023,1022,광릉점,경기도 남양주시 진접읍 부평로 42(진접센트레빌시티),경기도,031-515-1092,127.200205971122,37.7401462338361,정좌표
1024,1023,광적점,경기도 양주시 광적면 가래비길 67,경기도,031-836-9191,126.985185734694,37.8234339598564,정좌표
1025,1024,은현점,경기도 양주시 은현면 선암리 335-1,경기도,031-867-6966,127.023940821097,37.8736722166363,정좌표
1026,1025,남면점,경기도 양주시 남면 화합로 610번길 87,경기도,031-859-9592,127.002583490308,37.8703517929321,정좌표
1027,1026,문산점,"경기도 파주시 문산읍 우계로 472, 1동 104호(두산위브상가)",경기도,031-953-9233,126.792016680826,37.8590160787389,정좌표
1028,1027,야동점,경기도 파주시 창곡동길 47,경기도,031-943-9282,126.763832469362,37.7726012095947,정좌표
1029,1028,금촌점,경기도 파주시 문화로 5 1동 1층,경기도,031-941-3060,126.77926522851,37.7557475136797,정좌표
1030,1029,봉일천점,경기도 파주시 조리읍 봉천로 18,경기도,031-941-0444,126.809647660789,37.743152134594,정좌표
1031,1030,교하점,"경기도 파주시 청석로 334, 102호(다율동, 청석마을동문굿모닝힐상가)",경기도,031-946-9955,126.720373200105,37.7315657547994,정좌표
1032,1031,운정점,"경기도 파주시 한울로84, 1층",경기도,031-946-0092,126.74092015114,37.7079355724182,정좌표
1033,1032,가좌대화점,경기도 고양시 일산서구 가좌1로 73,경기도,031-921-9249,126.718559658743,37.6858469724308,정좌표
1034,1033,SBS점,"경기도 고양시 일산서구 일현로128, 103호",경기도,031-919-9201,126.767727889919,37.699428772936,정좌표
1035,1034,구일산점,경기도 고양시 일산서구 고양대로 706-25,경기도,031-977-9270,126.774175084511,37.6822083767843,정좌표
1036,1035,정발산점,경기도 일산동구 산두로 213번길,경기도,031-916-9043,126.780526563883,37.6752497100817,정좌표
1037,1036,풍동점,경기도 고양시 일산동구 숲속마을1로 48번길 42 103호,경기도,031-904-8592,126.80023577822,37.666580395891,정좌표
1038,1037,백석점,"경기도 고양시 일산동구 장백로 59, 104호 (백석동,흰돌마을)",경기도,031-962-0903,126.786193223032,37.6428037461074,정좌표
1039,1038,원당점,경기도 고양시 덕양구 마상로154번길 2(성사동),경기도,031-968-9892,126.839299783619,37.6585889254216,정좌표
1040,1039,고양점,경기도 고양시 덕양구 혜음로 8 삼라마이다스프라자 112호,경기도,031-966-6692,126.901824229487,37.7010776105111,정좌표
1041,1040,조리대원점,"경기도 파주시 조리읍 대원로 18, 105호",경기도,031-948-9299,126.819783103083,37.7264365163044,정좌표
1042,1041,사리현점,경기도 고양시 일산동구 공릉천로 32,경기도,031-969-9555,126.844676402382,37.6962311877833,정좌표
1043,1042,화정부영점,경기도 고양시 덕양구 화중로 220 달빛마을 ,경기도,031-968-3392,126.834712118995,37.6464729996094,정좌표
1044,1043,별빛점,경기도 고양시 덕양구 화정동 화신로 2811,경기도,031-972-3392,126.826479981462,37.6349118072861,인근좌표
1045,1044,화정주공점,"경기도 고양시 덕양구 백양로 6, 17단지 상가 101호",경기도,031-938-0404,126.83264723317,37.6261656359934,정좌표
1046,1045,가라뫼점,경기도 고양시 덕양구 행신로 311번길 16,경기도,031-978-9277,126.845449139591,37.6231930981976,정좌표
1047,1046,원흥점,"경기도 고양시 덕양구 서삼릉1길 70, 1층일부(원흥동)",경기도,031-965-9292,126.877843092927,37.6525669975771,정좌표
1048,1047,삼송리점,경기도 고양시 삼송로 185번길 4,경기도,02-381-1188,126.894230308385,37.6539118969661,인근좌표
1049,1048,구리점,경기도 구리시 원수택로 47-1,경기도,031-562-8292,127.141180751222,37.5962115059212,정좌표
1050,1049,청학점,경기도 남양주시 별내면 청학로68번길 23-1 상가 101호,경기도,031-821-7766,127.119616852855,37.7096302967559,정좌표
1051,1050,민락2호점,경기도 의정부시 오목로225번길 79-16 1층(민락동),경기도,031-853-8321,127.096401958452,37.7465705782148,정좌표
1052,1051,민락점,경기도 의정부시 효자로 10-0 송산중앙 112호,경기도,031-852-9188,127.086121879573,37.7434692583484,정좌표
1053,1052,금오점,경기도 의정부시 추동로94,경기도,031-847-9222,127.064677054487,37.7471787342851,정좌표
1054,1053,의정부5호점,경기도 의정부시 경의로 86(의정부동),경기도,031-876-3737,127.045099464411,37.7328188355809,정좌표
1055,1054,가능점,경기도 의정부시 호국로 1188,경기도,031-873-8666,127.035738310865,37.743021365604,정좌표
1056,1055,녹양점,경기도 의정부시 녹양로 62번길 31,경기도,031-874-5895,127.034845557442,37.7563348624784,정좌표
1057,1056,산북점,경기도 양주시 평화로 1267번길 6,경기도,031-840-6277,127.045188687473,37.8043309511603,정좌표
1058,1057,도곡점,경기도 남양주시 와부읍 도곡로 1032-1,경기도,031-577-2054,127.222528919526,37.5806965967306,정좌표
1059,1058,단월점,경기도 양평군 단월면 보산정길 2,경기도,031-773-7000,127.674146367451,37.5386453601559,정좌표
1060,1059,용문점,경기도 양평군 용문면 중앙1길 21,경기도,031-774-5420,127.61708466647,37.4755967717326,정좌표
1061,1060,양평점,경기도 양평군 양평읍 홍천길 15-1,경기도,031-775-4355,127.494527383609,37.5029739773306,정좌표
1062,1061,양수리점,경기도 양평군 양서면 목왕로 19-1 1층,경기도,031-772-7974,127.325107820482,37.5429752895731,정좌표
1063,1062,설악점,"경기도 가평군 설악면 신천중앙로 137-1, 1층",경기도,031-585-1282,127.488814133547,37.6774549655161,정좌표
1064,1063,청평점,경기도 가평군 청평면 청평중앙로 64,경기도,031-585-8960,127.421196830494,37.7386703490253,정좌표
1065,1064,가평점,"경기도 가평군 가평읍 가화로 133, 1층",경기도,031-582-9191,127.512669376872,37.8313497610576,정좌표
1066,1065,가평목동점,경기도 가평군 북면 화악산로 11,경기도,031-582-7114,127.549677336081,37.8865182617121,정좌표
1068,1067,호원점,경기도 의정부시 호원동 454-14,경기도,031-871-7959,127.047301779844,37.7115871889081,정좌표
1069,1068,장암점,"경기도 의정부시 동일로 466번길 70, 1층 106호(신곡동)",경기도,031-848-5592,127.062590068866,37.7293079470596,정좌표
1070,1069,신곡점,경기도 의정부시 장금로78번길 49(신곡동),경기도,031-856-8286,127.061218377787,37.7406020272638,정좌표
1071,1070,송우리점,경기도 포천시 소흘읍 태봉로 166번길 5,경기도,031-554-9696,127.141719544854,37.8316899626811,정좌표
1072,1071,가산점,경기도 포천시 가산면 가산로 370,경기도,031-543-0575,127.190105030695,37.8474445941665,정좌표
1073,1072,포천점,경기도 포천시 호병로 55,경기도,031-535-9292,127.197472354408,37.8949334100648,정좌표
1074,1073,관인점,경기도 포천시 관인면 관인로 21,경기도,031-534-9555,127.249941218596,38.1578235281444,정좌표
1075,1074,군남점,경기도 연천군 군남면 군남로 129,경기도,031-833-9292,127.018205112023,38.0592387576402,정좌표
1076,1075,전곡점,경기도 연천군 전곡읍 밤골로 6,경기도,031-832-9942,127.070326773423,38.0180484791575,정좌표
1077,1076,상패점,경기도 동두천시 상패로 186,경기도,031-865-1102,127.053569422951,37.9164480806439,정좌표
1078,1077,동두천3호점,경기도 동두천시 장고갯로 267(보산동),경기도,031-865-1222,127.059403933654,37.9162785424643,정좌표
1079,1078,동두천1호점,경기도 동두천시 지행로107번길 29(지행동),경기도,031-865-9994,127.059331337549,37.8937593401696,정좌표
1080,1079,동두천2호점,"경기도 동두천시 동두천로63, 1층 102호(송내동, 상가동)",경기도,031-858-9252,127.053427050102,37.8881230716956,정좌표
1081,1080,덕정점,경기도 양주시 덕정길 50 가-1 4필지,경기도,031-858-9297,127.064980528639,37.8436949059495,정좌표
1082,1081,삼숭점,경기도 양주시 삼숭로38번길 102,경기도,031-846-9294,127.106655870528,37.7958995934237,정좌표
1083,1082,월곶군하점,경기도 김포시 월곶면 군하리 170번지,경기도,032-997-1195,126.555189270775,37.7157016782961,정좌표
1084,1083,대곶점,경기도 김포시 대곶면 송마리 3-18,경기도,031-984-9288,126.579976489812,37.665779518183,정좌표
1085,1084,대능,경기도 김포시 대곶면 대능리 150-1,경기도,031-997-9242,126.601230094932,37.633454223982,정좌표
1086,1085,구래,김포시 김포 한강9로 12번길 8-6 (구래동 6896-14),경기도,031-996-3392,126.627246075036,37.6377995950136,정좌표
1087,1086,장기점,경기도 김포시 장기동 1407,경기도,031-989-9242,126.671177979904,37.6438729916645,정좌표
1088,1087,사우북변,경기도 김포시 사우동 225-3 103호,경기도,031-983-9208,126.714369839889,37.6196712565706,정좌표
1089,1088,풍무,경기도 김포시 풍무동 629 1층 103호,경기도,031-983-3889,126.718396905901,37.6003449749757,정좌표
1090,1089,케이준 덕풍점,경기도 하남시 덕풍동 335-7번지,경기도,032-791-7942,127.202551358067,37.5433163980424,정좌표
1091,1090,태평,경기도 평택시 고덕면 궁리 75,경기도,031-664-5548,127.033713994657,37.0165630276291,정좌표
1092,1091,평택세교,경기도 평택시 세교2로 45 상가 109,경기도,031-656-9366,127.083696749877,37.0006279741797,정좌표
1093,1092,장안점,경기도 평택시 추담로 58-78,경기도,031-665-8842,127.08068714949,37.0591102038847,정좌표
1094,1093,현대,경기도 평택시 이충동 381 현대상가 103호,경기도,031-663-9959,127.057587396488,37.05324946404,정좌표
1095,1094,서정1호점,경기도 평택시 서정동 871-19,경기도,031-663-8892,127.056451387848,37.0650777915908,정좌표
1096,1095,지산서정점,경기도 평택시 서정동 799-2,경기도,031-667-8253,127.064578195681,37.0683447783974,정좌표
1097,1096,고현점,경기도 오산시 고현동 17,경기도,031-378-8292,127.080158378061,37.135499052435,정좌표
1098,1097,누읍점,경기도 오산시 누읍로 20,경기도,031-373-9282,127.051071095355,37.1414276775842,정좌표
1099,1098,궐동,경기도 오산시 궐동 673-1 1층 (616-6),경기도,031-372-8998,127.055652724048,37.1598236637356,정좌표
1100,1099,오산세교점,경기도 오산시 수청동589-2,경기도,031-378-6606,127.058773716,37.1697159040355,정좌표
1101,1100,은계,경기도 오산시 은계동 33-3,경기도,031-377-9245,127.073225992438,37.1602708412341,정좌표
1102,1101,금호,"경기도 수원시 권선구 금호로 285,2층(호매실동)",경기도,031-891-1515,126.979060660743,37.2762812138758,인근좌표
1103,1102,서수원,경기도 수원시 권선구 구운동 525-4,경기도,031-291-7885,126.973478046856,37.276338045522,정좌표
1104,1103,송죽조원,경기도 수원시 장안구 송죽동 500,경기도,031-245-6966,127.007002351939,37.3019604045364,정좌표
1105,1104,화서,경기도 수원시 팔달구 화서동 184-348,경기도,031-247-5754,126.997236461848,37.2781209205271,정좌표
1106,1105,권선,경기도 수원시 권선동 1028-6번지,경기도,031-222-8202,127.02820392129,37.25824159572,정좌표
1107,1106,곡반정,경기도 수원시 권선구 곡반정동 569-16,경기도,031-235-9282,127.028184458322,37.2383182987181,정좌표
1108,1107,매탄,경기도 수원시 영통구 매탄동 196-79,경기도,031-212-2457,127.047552192963,37.2707385720759,정좌표
1109,1108,광교점,경기도 수원시 영통구 법조로 149번길 190,경기도,031-215-9282,127.071375175698,37.2930996263866,정좌표
1110,1109,흥덕,경기도 수원시 영통구 삼성로 320번길 35 101-102,경기도,031-217-9283,127.069127968998,37.2674795456336,정좌표
1111,1110,오목천,경기도 수원시 권선구 오목천동 472-40,경기도,031-227-1033,126.963783692687,37.2442168758135,정좌표
1112,1111,기안,경기도 화성시 기안동 355-16,경기도,031-224-5646,126.973150782991,37.2247658791551,정좌표
1113,1112,봉담,경기도 화성시 봉담읍 상리15-10,경기도,031-227-0052,126.952192710995,37.2160599610815,정좌표
1114,1113,동탄2점,경기도 화성시 지산1길 22-1 103호(영천동),경기도,031-378-6644,127.111971743962,37.2083368913653,정좌표
1115,1114,동탄1호점,경기도 화성시 동탄 반송3길 50-7. 1층(반송동),경기도,031-613-9924,127.067314963438,37.2107692208463,정좌표
1116,1115,병점점,경기도 화성시 병점3로 157 상가 106,경기도,031-222-7292,127.047942273579,37.2142191043563,정좌표
1118,1117,신영통점,경기도 용인시 기흥구 서그내로 21(서천동),경기도,031-206-9266,127.074013588439,37.2453442185882,정좌표
1121,1120,팔탄,경기도 화성시 팔탄면 서촌길 16,경기도,031-352-6787,126.903724874645,37.1608658814734,정좌표
1122,1121,서근리,"경기도 화성시 팔탄면 버들로 1374(서근리), 1층",경기도,031-352-0787,126.857130325932,37.1260128113071,정좌표
1123,1122,안중점,경기도 평택시 안중읍 안중로18번길 2-19,경기도,031-681-9688,126.925456184122,36.9823704672117,정좌표
1124,1123,향남점,"경기도 화성시 향남읍 행정동로 86, 103호",경기도,031-354-9124,126.927588957543,37.131721491333,정좌표
1126,1125,왕림점,경기도 화성시 봉담읍 왕림 405-1,경기도,031-298-6196,126.955554214664,37.2417609211365,정좌표
1127,1126,성남태평,경기도 성남시 수정구 태평동 2359,경기도,031-755-9990,127.140373479506,37.4487602852076,정좌표
1128,1127,금광,경기도 성남시 중원구 금광동 4314 104호,경기도,031-732-9229,127.158690257076,37.4459336930164,정좌표
1129,1128,상대원,경기도 성남시 중원구 상대원동 1132,경기도,031-604-0123,127.165650089105,37.4387491107986,정좌표
1130,1129,수지상현점,경기도 용인시 상현동 859 롯데아파트상가 116호,경기도,031-266-9292,127.089652515619,37.3118984392104,정좌표
1131,1130,성남점,경기도 성남시 수정구 성남대로 1180번길 5-1(수진동),경기도,031-754-3384,127.129418319176,37.4352588111386,정좌표
1132,1131,야탑점,경기도 성남시 분당구 야탑로 153번길 9- 103호(야탑동),경기도,031-709-1577,127.135862247857,37.4105812001666,인근좌표
1133,1132,동판교,경기도 성남시 분당구 동판교로 52번길 9-3(백현동),경기도,031-704-9222,127.114873699164,37.3873144286736,정좌표
1134,1133,서현분당,"경기도 성남시 분당구 분당로 212, 상가동 102호(분당동, 샛별마을)",경기도,031-703-9285,127.131377929299,37.3724390010701,정좌표
1135,1134,케이준 분당정자점,경기도 성남시 분당구 내정로 119번길 36(정자동1층),경기도,031-719-2443,127.112739360741,37.3731759909457,정좌표
1136,1135,구미금곡점,경기도 성남시 분당구 미금일로 81,경기도,031-713-9288,127.110742880927,37.3456120066247,정좌표
1137,1136,휘닉스파크점,"강원도 평창군 봉평면 태기로 30, A동 2층 101호(아벨라상가)",강원도,033-333-1114,128.317975683052,37.5923991980914,정좌표
1138,1137,횡계점,강원도 평창군 대관령면 횡계리 321-12,강원도,033-335-5232,128.707971676414,37.6719555643992,정좌표
1139,1138,화촌점,강원도 홍천군 화촌면 성산로134번길 15,강원도,033-432-8216,127.967536173769,37.7702936257632,정좌표
1140,1139,화천점,강원도 화천군 화천읍 중앙로 26-2,강원도,033-441-6791,127.706516428581,38.1036112408131,정좌표
1141,1140,홍천점,강원도 홍천군 홍천읍 꽃뫼로 137,강원도,033-433-5392,127.888933904121,37.6918619600667,정좌표
1142,1141,호산점,강원도 삼척시 원덕읍 호산2길 67-1,강원도,033-572-9095,129.33473600855,37.1743807499699,정좌표
1143,1142,현리점,강원도 인제군 기린면 덕다리길 8,강원도,033-461-5406,128.316323764492,37.9468082841808,정좌표
1144,1143,혁신점,"강원도 원주시 양지로 160-2, 107호(반곡동, 부영A상가)",강원도,033-746-0909,127.986789743517,37.3342630285136,정좌표
1145,1144,학성점,"강원도 원주시 학성길 46, 상가동 1층 103호(학성동, 삼천리아파트)",강원도,033-744-2101,127.937923887008,37.3534461419404,정좌표
1146,1145,퇴계점,강원도 춘천시 행촌로32번길 16(퇴계동),강원도,033-256-5149,127.725556673074,37.8585986152633,정좌표
1147,1146,태장소초점,강원도 원주시 소초면 치악로 2355,강원도,033-732-0095,127.976684795862,37.3853143374034,정좌표
1148,1147,태장1점,강원도 원주시 현충로 148(태장동),강원도,033-745-8800,127.951107494412,37.3677521677837,정좌표
1149,1148,태백점,"강원도 태백시 황지로 44. 107호(황지동, 우남연립)",강원도,033-553-4560,128.991410156135,37.1625474139451,정좌표
1150,1149,천도리점,강원도 인제군 서화면 천도로 133-1,강원도,033-462-0990,128.209530656116,38.2240704798028,정좌표
1151,1150,천곡점,강원도 동해시 감추로 16(천곡동),강원도,033-533-5999,129.120951639862,37.5149243018826,정좌표
1152,1151,중동점,강원도 영월군 중동면 태백산로 1199,강원도,033-378-2200,128.680976788225,37.1451533650777,정좌표
1153,1152,주천점,강원도 영월군 주천면 주천면 주천로84번길 1,강원도,033-372-9262,128.293391873474,37.244167308856,정좌표
1154,1153,조양점,"강원도 속초시 새마을길 5, 1층(조양동)",강원도,033-632-7111,128.601797157394,38.1867017550447,정좌표
1155,1154,정선점,강원도 정선군 정선읍 비봉로 58-1,강원도,033-562-7447,128.664865765149,37.3810086955707,정좌표
1156,1155,정선남면점,강원도 정선군 남면 문은단로 3,강원도,033-592-8288,128.740845708223,37.2674447264447,정좌표
1157,1156,정동진점,강원도 강릉시 강동면 정동3길 46-4,강원도,033-644-5831,129.036090024637,37.6859273731355,정좌표
1158,1157,임원점,강원도 삼척시 원덕읍 임원중앙로 37,강원도,033-573-6334,129.344610369813,37.2303549446916,정좌표
1159,1158,일산점,"강원도 원주시 무실로 50(일산동, 지상1층)",강원도,033-731-5688,127.947502271208,37.346869594433,정좌표
1160,1159,인제점,강원도 인제군 인제읍 비봉로16번길 5,강원도,033-461-1666,128.172513529008,38.0675718231465,정좌표
1161,1160,원통점,강원도 인제군 북면 원통로147번길 32,강원도,033-461-3269,128.203413850539,38.1230662277884,정좌표
1162,1161,우산점,강원도 원주시 우산동 90-3번지,강원도,033-748-2777,127.939335534,37.3669521253103,정좌표
1163,1162,장호용화점,강원도 삼척시 근덕면 삼척로 2127,강원도,033-573-1239,129.310462745883,37.2850276780271,정좌표
1164,1163,용대리점,"강원도 인제군 북면 미시령로 1150, 1층",강원도,033-462-9333,128.343372986821,38.1973861997177,정좌표
1165,1164,오크밸리점,"강원도 원주시 지정면 오크밸리1길 70, 1층(빌리지센타)",강원도,033-730-3737,127.819058401313,37.4341528714969,정좌표
1166,1165,양양점,강원도 양양군 양양읍 남문7길 5,강원도,033-671-4743,128.621907431209,38.0747870983059,정좌표
1167,1166,양양동호점,강원도 양양군 손양면 선사유적로 316-20,강원도,033-672-6787,128.683228287076,38.0573483896074,정좌표
1168,1167,양덕원점,강원도 홍천군 남면 양덕원2길 30,강원도,033-432-0880,127.769738030815,37.6166129399707,정좌표
1169,1168,양구점,강원도 양구군 양구읍 사명길 66,강원도,033-481-9998,127.988484121726,38.1052119426466,정좌표
1170,1169,아야진점,강원도 고성군 토성면 아야진리 49-3,강원도,033-631-1130,128.555977200242,38.271907353645,정좌표
1171,1170,쌍용점,강원도 영월군 한반도면 쌍용로 82-1,강원도,033-372-5261,128.320355812019,37.1826472508314,정좌표
1172,1171,신남점,강원도 인제군 남면 신남로48번길 19,강원도,033-461-8295,128.081073996826,37.9663673063079,정좌표
1173,1172,시동점,강원도 홍천군 남면 시동안로 321,강원도,033-432-0939,127.842129379692,37.5910748883041,정좌표
1174,1173,수타사점,강원도 홍천군 동면 속초길 6,강원도,033-436-9992,127.938253404435,37.6779155536771,정좌표
1175,1174,석사점,강원도 춘천시 효석로67번길 18-1(석사동),강원도,033-262-6592,127.739309232828,37.861921996641,정좌표
1176,1175,서화점,강원도 인제군 서화면 금강로 1777-1,강원도,033-463-4855,128.209224209231,38.2533906520678,정좌표
1177,1176,서원점,강원도 횡성군 서원면 서원로 144-2,강원도,033-342-2224,127.848654793739,37.486427423761,정좌표
1178,1177,서면점,강원도 홍천군 서면 팔봉산로 1180,강원도,033-434-5605,127.694856151219,37.7102935115493,정좌표
1179,1178,북방점,강원도 홍천군 북방면 영서로 2706,강원도,033-434-8824,127.852468833002,37.7060159149294,정좌표
1180,1179,부영점,강원도 속초시 조양로 142번길 15(조양동),강원도,033-635-0605,128.585255764606,38.1888846534003,정좌표
1181,1180,부안점,강원도 춘천시 보안길 42(후평동),강원도,033-251-1677,127.751922539287,37.8785857427275,정좌표
1182,1181,봉포점,강원도 고성군 토성면 토성로 65,강원도,033-635-7575,128.565100096023,38.252536513065,정좌표
1183,1182,미탄점,강원도 평창군 미탄면 미탄중앙로 42,강원도,033-334-1105,128.499353526001,37.3419276308996,정좌표
1184,1183,명륜점,"강원도 원주시 남원로527번길 66, 1층 (명륜동)",강원도,033-762-7778,127.942520982192,37.3344639281456,정좌표
1185,1184,마차점,강원도 영월군 북면 마차중앙1길 39-1,강원도,033-372-3940,128.457120341256,37.2563520456337,정좌표
1186,1185,둔내점,강원도 횡성군 둔내면 경강로둔방6길 8,강원도,033-344-5885,128.2128069118,37.512768355618,정좌표
1187,1186,동해본점,"강원도 동해시 해안로 635-4, 1층(발한동)",강원도,033-533-9383,129.103617806128,37.5567353542766,정좌표
1188,1187,동면점,강원도 양구군 동면 금강산로 1554,강원도,033-481-7130,128.036588809419,38.1912434640589,정좌표
1189,1188,단관점,"강원도 원주시 단관길 177-9(관설동, 1층)",강원도,033-766-9266,127.964122429358,37.3179781116824,정좌표
1190,1189,단계점,강원도 원주시 북원로2246번길 45(단계동),강원도,033-731-0101,127.936828680567,37.344686407356,정좌표
1191,1190,내면점,강원도 홍천군 내면 창촌로 33-1,강원도,033-432-1763,128.389143367474,37.7714267712129,정좌표
1192,1191,남양점,"강원도 삼척시 중앙시장길 68-26(남양동, 단층일부)",강원도,033-574-4582,129.16633584219,37.443013392679,정좌표
1193,1192,남부점,강원도 춘천시 공지로 354(효자동),강원도,033-254-3503,127.727347462474,37.8702862314556,정좌표
1194,1193,남면점,강원도 양구군 남면 삼팔선로 10,강원도,033-481-2521,128.034061830195,38.1082131084066,정좌표
1195,1194,금호점,강원도 속초시 중앙로121번길 6(금호동),강원도,033-633-2239,128.589099312291,38.2026692890139,정좌표
1196,1195,근덕점,강원도 삼척시 근덕면 교가길 22-9,강원도,033-573-9293,129.227138388447,37.3797564979393,정좌표
1197,1196,구곡점,"강원도 원주시 늘품로 8, 101호(단구동)",강원도,033-762-8989,127.949840722272,37.3209515957807,정좌표
1198,1197,교동점,강원도 속초시 교동 먹거리4길 33(교동),강원도,033-632-3370,128.574036128127,38.1961277648937,정좌표
1199,1198,계촌점,강원도 평창군 방림면 계촌길 58,강원도,033-333-9950,128.303851862315,37.4518376011877,정좌표
1200,1199,거두점,강원도 춘천시 동내면 거두택지길 32(1층),강원도,033-261-0552,127.754862156175,37.8538812239587,정좌표
1201,1200,강현점,강원도 양양군 강현면 물치천로 12,강원도,033-671-4201,128.606636381041,38.1542853687185,정좌표
1202,1201,강릉교동점,"강원도 강릉시 율곡초교길39번길 18, 1층(교동)",강원도,033-648-9911,128.880428105679,37.7652138137719,정좌표
1203,1202,강대점,"강원도 춘천시 서부 대성로 182-1, 1층(효자동)",강원도,033-251-7782,127.738856627746,37.8751225750342,정좌표
1204,1203,김화점,강원도 철원군 김화읍 김화로 635,강원도,033-458-5572,127.420866013865,38.2471074210752,정좌표
